"Subject Code","Section","Course Title","Units","Time","Room","Instructor","Max No","Lang","Level","Free Slots","Remarks","S","P"
"EDUC 201.1","PT","FOUNDATIONS OF EDUCATION: SOCIAL DIMENSION OF EDUCATION","3","T 1700-2000(FULLY ONSITE)","TBA","ALVAREZ, SJ, FR. FRANCIS","25","ENG","G","21","*Learning Collaboratory Schedule: April 19, 20, & 27, 2024; 8:00 AM-5:00 PM","N","N"
"EDUC 211","GTH","IGNATIAN PHILOSOPHY OF EDUCATION","3","TH 1700-2000(FULLY ONSITE)","TBA","ALVAREZ, SJ, FR. FRANCIS","20","ENG","G","13","*Learning Collaboratory Schedule: May 3, 4, 11, 8:00 AM-5:00 PM","N","N"
