"Subject Code","Section","Course Title","Units","Time","Room","Instructor","Max No","Lang","Level","Free Slots","Remarks","S","P"
"CHEM 131.01","A1","QUANTITATIVE CHEMICAL ANALYSIS, LECTURE","3","D 0800-0930(FULLY ONSITE)","C-114","DIMZON, IAN KEN D.","25","ENG","U","2","-","N","N"
"CHEM 131.01","E","QUANTITATIVE CHEMICAL ANALYSIS, LECTURE","3","D 1400-1530(FULLY ONSITE)","C-109","DIMZON, IAN KEN D.","40","ENG","U","18","-","N","N"
"CHEM 131.02","LABIJ","QUANTITATIVE CHEMICAL ANALYSIS, LABORATORY","2","F 0800-1200; M 0800-1200; W 0800-1200(FULLY ONSITE)","C-309; C-309; C-309","CRUZ, Jim","20","ENG","U","1","-","N","N"
"CHEM 131.02","LABIJ1","QUANTITATIVE CHEMICAL ANALYSIS, LABORATORY","2","SAT 0800-1200; T 0800-1200; TH 0800-1200(FULLY ONSITE)","C-309; C-309; C-309","LAGURIN, Lolita","20","ENG","U","17","-","N","N"
"CHEM 131.02","LABKL","QUANTITATIVE CHEMICAL ANALYSIS, LABORATORY","2","F 1300-1700; M 1300-1700; W 1300-1700(FULLY ONSITE)","C-309; C-309; C-309","LAGURIN, Lolita","23","ENG","U","0","-","N","N"
"CHEM 161.41","A2","INORGANIC COMPOUNDS AND REACTIONS, LECTURE","3","D 0800-0930(FULLY ONSITE)","C-109","FABICON, RONALDO M.","65","ENG","U","12","-","N","N"
"CHEM 161.42","LABKL1","INORGANIC COMPOUNDS AND REACTIONS, LABORATORY","1","T 1400-1800; TH 1400-1800(FULLY ONSITE)","C-207; C-209","MICLAT, VALERIE CHRISTIE B.","13","ENG","U","0","-","N","N"
"CHEM 161.42","LABOP","INORGANIC COMPOUNDS AND REACTIONS, LABORATORY","1","M-W 1400-1800(FULLY ONSITE)","C-207","MICLAT, VALERIE CHRISTIE B.","13","ENG","U","2","-","N","N"
"CHEM 197","B","PROFESSIONAL ENGAGEMENT","3","D 0930-1100(FULLY ONLINE)","TBA","SAN ESTEBAN, ANNA CARISSA M.","30","ENG","U","0","-","N","N"
"CHEM 197","B1","PROFESSIONAL ENGAGEMENT","3","D 0930-1100(FULLY ONLINE)","TBA","BOLINAS, ROBERT DE ANGELO A.","30","ENG","U","6","-","N","N"
"CHEM 199.2","YYY","UNDERGRADUATE THESIS 2","3","TBA(FULLY ONSITE)","TBA","TBA, -","4","ENG","U","4","-","N","N"
"CHEM 232","B","QUALITY ASSURANCE IN ANALYTICAL CHEMISTRY","3","D 0930-1100(FULLY ONSITE)","C-114","DIMZON, IAN KEN D.","12","ENG","G","10","-","N","N"
"CHEM 261.01","A2","INORGANIC CHEMISTRY","3","D 0800-0930(FULLY ONSITE)","TBA","TBA, -","12","ENG","G","10","-","N","N"
"CHEM 290.1","YYY","GRADUATE SEMINAR I","1","TBA(FULLY ONSITE)","TBA","TBA, -","25","ENG","G","25","-","N","N"
"CHEM 290.2","YYY","GRADUATE SEMINAR II","1","TBA(FULLY ONSITE)","TBA","TBA, -","25","ENG","G","25","-","N","N"
"CHEM 292","YYY","FUNDAMENTALS OF RESEARCH","3","TBA(FULLY ONSITE)","TBA","TBA, -","5","ENG","G","5","-","N","N"
"CHEM 296","COMP","COMPREHENSIVE EXAMINATIONS","0","TBA(~)","TBA","TBA, -","25","ENG","G","24","-","N","N"
"CHEM 298.1","CAPS","MASTER'S PROJECT I","0","TBA(~)","TBA","TBA, -","25","ENG","G","25","-","N","N"
"CHEM 298.2","CAPS","MASTER'S PROJECT II","3","TBA(~)","TBA","TBA, -","25","ENG","G","25","-","N","N"
"CHEM 299.1","THES/DISS","THESIS I","0","TBA(~)","TBA","TBA, -","25","ENG","G","25","-","N","N"
"CHEM 299.2","THES/DISS","THESIS II","0","TBA(~)","TBA","DIAZ, JOSE MARIO A.","5","ENG","G","5","-","N","N"
"CHEM 299.2","THES/DISS1","THESIS II","0","TBA(FULLY ONSITE)","TBA","BUENAFE, OLIVIA ERIN M., ENRIQUEZ, ERWIN P.","5","ENG","G","4","-","N","N"
"CHEM 299.2","THES/DISS10","THESIS II","0","TBA(FULLY ONSITE)","TBA","DAYRIT, FABIAN M.","5","ENG","G","5","-","N","N"
"CHEM 299.2","THES/DISS2","THESIS II","0","TBA(FULLY ONSITE)","TBA","FABICON, RONALDO M.","5","ENG","G","5","-","N","N"
"CHEM 299.4","THES/DISS9","ORAL DEFENSE","0","TBA(FULLY ONSITE)","TBA","TBA, -","25","ENG","G","25","-","N","N"
"CHEM 299.5","YYY1","RESIDENCY","0","TBA(FULLY ONSITE)","TBA","TBA, -","25","ENG","G","25","-","N","N"
"CHEM 299.6","SUB-A","FINAL PAPER SUBMISSION","0","TBA(~)","TBA","TBA, -","25","ENG","G","24","-","N","N"
"CHEM 299.7","SUB-B","FINAL PAPER SUBMISSION","0","TBA(~)","TBA","TBA, -","25","ENG","G","25","-","N","N"
"CHEM 396","COMP","COMPREHENSIVE EXAMINATIONS","0","TBA(~)","TBA","TBA, -","25","ENG","G","25","-","N","N"
"CHEM 399.1","THES/DISS","DISSERTATION I","0","TBA(~)","TBA","TBA, -","25","ENG","G","25","-","N","N"
"CHEM 399.11","YYY","DISSERTATION PROPOSAL","3","TBA(FULLY ONSITE)","TBA","TBA, -","25","ENG","G","25","-","N","N"
"CHEM 399.12","YYY","ORIGINAL RESEARCH PROPOSAL","0","TBA(FULLY ONSITE)","TBA","TBA, -","25","ENG","G","25","-","N","N"
