"Subject Code","Section","Course Title","Units","Time","Room","Instructor","Max No","Lang","Level","Free Slots","Remarks","S","P"
"CSCI 22","D","INTRODUCTION TO PROGRAMMING II","3","D 1230-1400(FULLY ONSITE)","F-227","MEDALLA, ALBERTO H., MEJILLA, Mar Joseph Aureos","31","ENG","U","4","ALL SLOTS FOR BS ITE MAJORS.","N","N"
"CSCI 22","E","INTRODUCTION TO PROGRAMMING II","3","D 1400-1530(FULLY ONSITE)","TBA","MEDALLA, ALBERTO H., SUGAY, JESSICA O.","10","ENG","U","0","*For students shifting to BS CS or BS CS-DGDD only.","N","N"
"CSCI 111","A","INTRODUCTION TO ARTIFICIAL INTELLIGENCE","3","D 0800-0930(FULLY ONSITE)","F-227","TBA, -","30","ENG","U","3","ALL SLOTS FOR  DATA SCIENCE AND ANALYTICS SPECIALIZATION. ALL SLOTS FOR DISCS STUDENTS. *For DSA Minors and DSA Specialization takers ONLY.","N","N"
"CSCI 117i","A","DATA VISUALIZATION","3","D 0800-0930(FULLY ONSITE)","CTC 214","TBA, -","30","ENG","U","0","ALL SLOTS FOR  DATA SCIENCE AND ANALYTICS SPECIALIZATION. ALL SLOTS FOR DISCS STUDENTS.","N","N"
"CSCI 117i","C","DATA VISUALIZATION","3","D 1100-1230(FULLY ONSITE)","F-227","TBA, -","30","ENG","U","0","ALL SLOTS FOR  DATA SCIENCE AND ANALYTICS SPECIALIZATION. ALL SLOTS FOR DISCS STUDENTS.","N","N"
"CSCI 117i","H","DATA VISUALIZATION","3","D 1830-2000(FULLY ONSITE)","F-227","MAGPANTAY, Abraham, TBA, -","20","ENG","U","0","ALL SLOTS FOR  DATA SCIENCE AND ANALYTICS SPECIALIZATION. ALL SLOTS FOR DISCS STUDENTS.","N","N"
"CSCI 134.1i","A","INTERACTIVE SOUND ART INSTALLATION","3","D 0800-0930(FULLY ONSITE)","CTC 112","AMANTE, Francesco","25","ENG","U","0","10 SLOT(S) FOR DISCS STUDENTS. 2 SLOT(S) FOR 4TH YEAR AB IS MAJORS.","N","N"
"CSCI 142i","A","HUMAN COMPUTER INTERACTION","3","D 0800-0930(FULLY ONSITE)","F-228","CASTRO, Butch Adrian","25","ENG","U","0","10 SLOT(S) FOR DISCS STUDENTS. 2 SLOT(S) FOR  INTERACTIVE MULTIMEDIA SPECIALIZATION. 2 SLOT(S) FOR 3RD YEAR AB IS MAJORS. 2 SLOT(S) FOR 4TH YEAR AB IS MAJORS.","N","N"
"CSCI 152","F","WEB PAGE DESIGN","3","D 1530-1700(FULLY ONSITE)","F-227","DE LA CRUZ, ROMELL IAN B.","25","ENG","U","0","ALL SLOTS FOR BS CS MAJORS. ALL SLOTS FOR BS CS-DGDD MAJORS. 2 SLOT(S) FOR AB IS MAJORS. *For pre-enlisted CS and CS-DGDD students only. For identified AB IS students only.","N","N"
"CSCI 181.04","F","SPECIAL TOPICS IN SOFTWARE ENGINEERING: ANDROID DEVELOPMENT","3","D 1530-1700(FULLY ONSITE)","CTC 214","JONGKO, JEFFREY J.","30","ENG","U","0","ALL SLOTS FOR DISCS STUDENTS. ALL SLOTS FOR  INTERACTIVE MULTIMEDIA SPECIALIZATION. ALL SLOTS FOR  ENTERPRISE SYSTEMS SPECIALIZATION.","N","N"
