"Subject Code","Section","Course Title","Units","Time","Room","Instructor","Max No","Lang","Level","Free Slots","Remarks","S","P"
"ENGG 21","A","ENGINEERING DATA ANALYSIS","3","D 0800-0930(FULLY ONSITE)","CTC 219","RECTO, King Harold","25","ENG","U","19","-","N","N"
"ENGG 21","B","ENGINEERING DATA ANALYSIS","3","D 0930-1100(FULLY ONSITE)","CTC 219","TBA, -","6","ENG","U","3","-","N","N"
"ENGG 21","C","ENGINEERING DATA ANALYSIS","3","D 1100-1230(FULLY ONSITE)","CTC 219","TORRES, Justin Bryce","25","ENG","U","0","-","N","N"
"ENGG 122.01","B","MICROPROCESSORS AND MICROCONTROLLERS, LECTURE","3","D 0930-1100(FULLY ONSITE)","F-323","TORRES, Justin Bryce","20","ENG","U","8","-","N","N"
"ENGG 122.02","DE","MICROPROCESSORS AND MICROCONTROLLERS, LABORATORY","1","M 1300-1530; W 1300-1530(FULLY ONSITE)","F-323; F-323","OPPUS, CARLOS M.","12","ENG","U","0","-","N","N"
"ENGG 197","SXS1","ON-THE-JOB TRAINING","3","SAT 0800-1100; SAT 1230-1700(FULLY ONSITE)","CTC 403; CTC 403","GALICIA, JAN KEVIN A., MACABEBE, EREES QUEEN B.","20","ENG","U","10","-","N","N"
"ENGG 197","SXS1a","ON-THE-JOB TRAINING","3","SAT 0800-1100; SAT 1230-1700(FULLY ONSITE)","CTC 219; CTC 219","OPPUS, CARLOS M.","20","ENG","U","4","-","N","N"
"ENGG 299.1","THES/DISS","THESIS I","0","TBA(~)","TBA","AGUSTIN, LUISITO L., OPPUS, CARLOS M.","50","ENG","G","49","-","N","N"
"ENGG 299.2","THES/DISS","THESIS II","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"ENGG 299.6","SUB-A","FINAL PAPER SUBMISSION","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"ENGG 299.7","SUB-B","FINAL PAPER SUBMISSION","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
