"Subject Code","Section","Course Title","Units","Time","Room","Instructor","Max No","Lang","Level","Free Slots","Remarks","S","P"
"CSP 11","A","CHINESE MANDARIN AND CULTURE 1","3","D 0800-0930(FULLY ONSITE)","CTC 204","ONG, JUBILEE G.","18","~","U","0","-","N","N"
"CSP 11","B","CHINESE MANDARIN AND CULTURE 1","3","D 0930-1100(FULLY ONSITE)","CTC 204","ONG, JUBILEE G.","18","~","U","0","-","N","N"
"CSP 11","C","CHINESE MANDARIN AND CULTURE 1","3","D 1100-1230(FULLY ONSITE)","CTC 204","YUGIOKSING, JANE T.","18","~","U","1","-","N","N"
"CSP 11","D","CHINESE MANDARIN AND CULTURE 1","3","D 1230-1400(FULLY ONSITE)","LH 206","BATA, SIDNEY CHRISTOPHER T.","18","~","U","0","-","N","N"
"CSP 11","F","CHINESE MANDARIN AND CULTURE 1","3","D 1530-1700(FULLY ONSITE)","CTC 204","YUGIOKSING, JANE T.","18","~","U","5","-","N","N"
"CSP 35","A","INTRODUCTION TO CHINESE SOCIETY","3","D 0800-0930(FULLY ONSITE)","LH 206","BATA, SIDNEY CHRISTOPHER T.","2","~","U","0","1 SLOT(S) FOR 4TH YEAR AB ChnS-AC MAJORS. 1 SLOT(S) FOR 2ND YEAR AB ChnS-B MAJORS.","N","N"
"CSP 36","D","FOOD AND CHINESE CULTURE","3","D 1230-1400(FULLY ONSITE)","CTC 204","YUGIOKSING, JANE T.","30","~","U","24","-","N","N"
"CSP 71i","E","CHINESE ART AND SOCIETY","3","D 1400-1530(FULLY ONSITE)","CTC 204","CHIANG, Jarred Irwin","31","~","U","1","1 SLOT(S) FOR AB ChnS-AC MAJORS.","N","N"
