"Subject Code","Section","Course Title","Units","Time","Room","Instructor","Max No","Lang","Level","Free Slots","Remarks","S","P"
"JPN 11","A","JAPANESE LANGUAGE AND CULTURE 1","3","D 0800-0930(FULLY ONSITE)","CTC 306","ALVAREZ, ROELIA V.","16","ENG","U","7","-","N","N"
"JPN 11","B","JAPANESE LANGUAGE AND CULTURE 1","3","D 0930-1100(FULLY ONSITE)","CTC 306","NAGAI, Hiroko","18","ENG","U","0","-","N","N"
"JPN 11","C","JAPANESE LANGUAGE AND CULTURE 1","3","D 1100-1230(FULLY ONSITE)","CTC 306","NAGAI, Hiroko","18","ENG","U","0","-","N","N"
"JPN 11","D","JAPANESE LANGUAGE AND CULTURE 1","3","D 1230-1400(FULLY ONSITE)","CTC 306","SANTOS, CARLOS LUIS L.","16","ENG","U","0","-","N","N"
"JPN 11","I","JAPANESE LANGUAGE AND CULTURE 1","3","M 0800-1130; TH 0800-1200(FULLY ONSITE)","G-206; G-206","NARCISO, RODOLFO R.","18","ENG","U","13","-","N","N"
"JPN 11","J","JAPANESE LANGUAGE AND CULTURE 1","3","M 1130-1500; TH 1200-1600(FULLY ONSITE)","G-206; G-206","NARCISO, RODOLFO R.","18","ENG","U","0","-","N","N"
"JPN 11","M","JAPANESE LANGUAGE AND CULTURE 1","3","F 0800-1200; T 0800-1130(FULLY ONSITE)","G-206; G-206","ESPIRITU, JUNILO S.","16","ENG","U","3","-","N","N"
"JPN 11","N","JAPANESE LANGUAGE AND CULTURE 1","3","F 1200-1600; T 1130-1500(FULLY ONSITE)","G-206; G-206","ESPIRITU, JUNILO S.","16","ENG","U","0","-","N","N"
"JPN 12","I","JAPANESE LANGUAGE AND CULTURE 2","3","M 0800-1130; TH 0800-1200(FULLY ONSITE)","JSP OFFICE; JSP OFFICE","ESPIRITU, JUNILO S.","6","ENG","U","6","*Pre-requisite: JPN 11 or assessment and approval of the JSP Director.","N","N"
"JPN 13","B","JAPANESE LANGUAGE AND CULTURE 3","3","D 0930-1100(FULLY ONSITE)","SEC-B216A","ALVAREZ, ROELIA V.","6","ENG","U","5","*""Pre-requisite: JPN 12 or assessment and approval of the JSP Director.""","N","N"
"JPN 14","E","INTERMEDIATE JAPANESE 1","3","D 1400-1530(FULLY ONSITE)","CTC 306","SANTOS, CARLOS LUIS L.","16","ENG","U","14","*Pre-requisite: JPN 13 or assessment and approval of the JSP Director.","N","N"
"JPN 130","D","HISTORY OF JAPAN","3","D 1230-1400(FULLY ONSITE)","JSP OFFICE","SANTOS, KRISTINE MICHELLE L.","6","ENG","U","1","-","N","N"
