Subject Code,Section,Course Title,Units,Time,Room,Instructor,Max No,Lang,Level,Free Slots,Remarks,S,P
FINN 111,ST2,FUNDAMENTALS OF FINANCE,3,"SAT 0800-1100
(FULLY ONSITE)",CTC 202,"FERNANDEZ, Ruth",35,ENG,U,35,1 SLOT(S) FOR CROSS REG-IXS MAJORS.,N,N
FINN 111,UV2,FUNDAMENTALS OF FINANCE,3,"SAT 1100-1400
(FULLY ONSITE)",CTC 107,"FERNANDEZ, Ruth",35,ENG,U,35,1 SLOT(S) FOR CROSS REG-IXS MAJORS. 7 SLOT(S) FOR MSSM MAJORS.,N,N
FINN 113,A,PRINCIPLES OF FINANCE,3,"M-TH 0800-0930
(FULLY ONSITE)",CTC 308,"MADARANG, Emmanuel Richard",38,ENG,U,38,ALL SLOTS FOR BS LM MAJORS.,N,N
FINN 113,B,PRINCIPLES OF FINANCE,3,"M-TH 0930-1100
(FULLY ONSITE)",CTC 308,"MADARANG, Emmanuel Richard",38,ENG,U,38,ALL SLOTS FOR BS LM MAJORS.,N,N
FINN 113,J,PRINCIPLES OF FINANCE,3,"T-F 0800-0930
(FULLY ONSITE)",SEC-A123,"MADARANG, Emmanuel Richard",38,ENG,U,38,ALL SLOTS FOR BS LM MAJORS.,N,N
FINN 113,K,PRINCIPLES OF FINANCE,3,"T-F 0930-1100
(FULLY ONSITE)",CTC 118,"MADARANG, Emmanuel Richard",33,ENG,U,33,ALL SLOTS FOR AB MEC MAJORS.,N,N
FINN 113,NOF,PRINCIPLES OF FINANCE,3,"F 1400-1700
(FULLY ONSITE)",SOM 102,"ONG, GIOVANNI CARLO II N.",33,ENG,U,33,-,N,N
FINN 117,GM,ENTREPRENEURIAL FINANCE,3,"M 1700-2000
(FULLY ONSITE)",SOM 102,"PARLAN, ALICE ANN M.",36,ENG,U,36,-,N,N
FINN 117,GTH,ENTREPRENEURIAL FINANCE,3,"TH 1700-2000
(FULLY ONSITE)",CTC 406,"GARCIA, Igor Expeditus",36,ENG,U,36,-,N,N
FINN 117,GTH2,ENTREPRENEURIAL FINANCE,3,"TH 1700-2000
(FULLY ONSITE)",SOM 102,"PARLAN, ALICE ANN M.",36,ENG,U,36,-,N,N
FINN 117,UV1,ENTREPRENEURIAL FINANCE,3,"W 1100-1400
(FULLY ONSITE)",SOM 105,"GARCIA, Igor Expeditus",36,ENG,U,36,-,N,N
FINN 117,WX1,ENTREPRENEURIAL FINANCE,3,"W 1400-1700
(FULLY ONSITE)",SOM 106,"GARCIA, Igor Expeditus",36,ENG,U,36,-,N,N
FINN 117,YW,ENTREPRENEURIAL FINANCE,3,"W 1700-2000
(FULLY ONSITE)",CTC 104,"GARCIA, Igor Expeditus",36,ENG,U,36,-,N,N
FINN 120,GM,FINANCIAL STATEMENT AND CREDIT ANALYSIS,3,"M 1700-2000
(FULLY ONSITE)",CTC 406,"LAGUA, BENEL P.",25,ENG,U,25,-,N,N
FINN 121,C,INVESTMENT MANAGEMENT,3,"M-TH 1100-1230
(FULLY ONSITE)",SOM 102,"TBA, -",25,ENG,U,25,-,N,N
FINN 121,ST2,INVESTMENT MANAGEMENT,3,"SAT 0800-1100
(FULLY ONSITE)",SEC-A123,"BAYOT, ROBERTO B.",25,ENG,U,25,ALL SLOTS FOR BSM AMF MAJORS. 1 SLOT(S) FOR CROSS REG-IXS MAJORS.,N,N
FINN 124,YZW,EQUITY INVESTMENT ANALYSIS,3,"W 1800-2100
(FULLY ONSITE)",SOM 102,"CHAN, JOHN HARLEY NINO T.",25,ENG,U,25,-,N,N
FINN 150,IM,ADVANCED CORPORATE FINANCE,3,"M 1800-2100
(FULLY ONSITE)",TBA,"GO, John Michael C",25,ENG,U,25,-,N,N
FINN 150,YS,ADVANCED CORPORATE FINANCE,3,"SAT 1700-2000
(FULLY ONSITE)",SOM 102,"SORIANO, ENRIQUE JAIME S.",25,ENG,U,25,*COMPETITION CLASS,N,N
FINN 150,YZW,ADVANCED CORPORATE FINANCE,3,"W 1800-2100
(FULLY ONSITE)",CTC 308,"CHAN, Beatrice Marie, SEVIDAL, ALFONSO MIGUEL N.",25,ENG,U,25,*COMPETITION CLASS*,N,N
FINN 180.03,S,SPECIAL TOPICS IN FINANCE: PERSONAL FINANCE,3,"W-SAT 0800-0930
(FULLY ONSITE)",SOM 106,"CASTRO, Cee Jhay",25,ENG,U,25,1 SLOT(S) FOR CROSS REG-IXS MAJORS.,N,N
FINN 180.03,T,SPECIAL TOPICS IN FINANCE: PERSONAL FINANCE,3,"W-SAT 0930-1100
(FULLY ONSITE)",CTC 206,"CASTRO, Cee Jhay",25,ENG,U,25,-,N,N
FINN 180.03,U,SPECIAL TOPICS IN FINANCE: PERSONAL FINANCE,3,"W-SAT 1100-1230
(FULLY ONSITE)",CTC 203,"CASTRO, Cee Jhay",25,ENG,U,25,-,N,N
FINN 180.04,UV2,SPECIAL TOPICS IN FINANCE: INTRODUCTION TO RISK MANAGEMENT,3,"SAT 1100-1400
(FULLY ONSITE)",SOM 202,"NAZARIO-BACABAC, MA. ANTONIA F.",25,ENG,U,25,-,N,N
FINN 200,RF,FINANCIAL MANAGEMENT,3,"F 1800-2100
(FULLY ONSITE)",SOM 102,"TAN, MICHAEL C.",15,ENG,G,15,ALL SLOTS FOR PHD LEADS-BL MAJORS.,N,N
FINN 240,YZW,ENVIRONMENTAL FINANCE,3,"W 1800-2100
(FULLY ONSITE)",CTC 406,"TBA, -",15,ENG,G,15,ALL SLOTS FOR MSSM MAJORS. ALL SLOTS FOR MSM MAJORS.,N,N
